Time_hours,DO_observed,DO_simulated,Residuals
2115,9.8795,7.90083688127603,-1.97866311872397
2116,9.59058333333333,7.90087117955972,-1.68971215377361
2117,9.323,7.90076919411328,-1.42223080588672
2118,9.09241666666667,7.90052056414272,-1.19189610252395
2119,8.99066666666667,7.9001138032776,-1.09055286338907
2120,8.94358333333333,7.89953629957103,-1.0440470337623
2121,8.9655,7.89877431549967,-1.06672568450033
2122,8.96216666666666,7.89781298796375,-1.06435367870291
2123,9.05175,7.89663632828704,-1.15511367171296
2124,9.12733333333333,7.89522722221687,-1.23210611111646
2125,9.15358333333333,7.89356742992412,-1.26001590340921
2126,9.12091666666667,7.89149594301207,-1.2294207236546
2127,9.208,7.88802084732619,-1.31997915267381
2128,9.30158333333334,7.88320449709009,-1.41837883624325
2129,9.38941666666667,7.87733404230899,-1.51208262435767
2130,9.69583333333333,7.87067491142916,-1.82515842190417
2131,10.0475833333333,7.86347081133783,-2.18411252199547
2132,10.2730833333333,7.85594372736325,-2.41713960597005
2133,10.45625,7.84829392327466,-2.60795607672534
2134,10.56725,7.84069994128232,-2.72655005871768
2135,10.6199166666667,7.83331860203748,-2.78659806462923
2136,10.5359166666667,7.82628500463237,-2.70963166203433
2137,10.4295,7.81971252660025,-2.60978747339975
2138,10.2214166666667,7.81369282391538,-2.40772384275132
2139,9.87675,7.80829583099301,-2.06845416900699
2140,9.49941666666667,7.80356976068938,-1.69584690597729
2141,9.17741666666667,7.79954110430175,-1.37787556236492
2142,8.97775,7.79621463156838,-1.18153536843162
2143,8.85458333333333,7.79357339066852,-1.06100994266481
2144,8.79333333333333,7.79157870822243,-1.0017546251109
2145,8.73966666666667,7.79017018929135,-0.949496477375318
2146,8.69333333333333,7.78926571737756,-0.90406761595577
2147,8.71883333333333,7.78876145442431,-0.930071878909025
2148,8.78591666666667,7.78853184081585,-0.997384825850823
2149,8.85258333333333,7.78842959537745,-1.06415373795588
2150,8.88716666666667,7.78828571537537,-1.0988809512913
2151,9.01033333333333,7.78790947651687,-1.22242385681646
2152,9.12233333333333,7.78708843295021,-1.33524490038312
2153,9.26675,7.78558841726465,-1.48116158273535
2154,9.50283333333333,7.78315354049047,-1.71967979284286
2155,9.77108333333334,7.77950619209891,-1.99157714123443
2156,10.0529166666667,7.77458597765214,-2.27833068901456
2157,10.2736666666667,7.77011862571589,-2.50354804095081
2158,10.41925,7.76637881074216,-2.65287118925784
2159,10.4363333333333,7.7632141075222,-2.6731192258111
2160,10.283,7.7604830204833,-2.5225169795167
2161,10.0715,7.75805498368889,-2.31344501631111
2162,9.80916666666666,7.75581036083844,-2.05335630582822
2163,9.48658333333333,7.75364044526754,-1.73294288806579
2164,9.12975,7.75144745994785,-1.37830254005215
2165,8.81966666666667,7.74914455748711,-1.07052210917956
2166,8.60333333333333,7.74665582012915,-0.85667751320418
2167,8.51183333333333,7.7439162597539,-0.767917073579433
2168,8.46175,7.74087181787735,-0.720878182122647
2169,8.45683333333333,7.73747936565161,-0.719353967681722
2170,8.45566666666667,7.73370670386484,-0.721959962801831
2171,8.49016666666667,7.7295325629413,-0.760634103725367
2172,8.52625,7.72494660294135,-0.801303397058645
2173,8.55025,7.71994941356142,-0.830300586438577
2174,8.58958333333333,7.71455251413403,-0.875030819199303
2175,8.67091666666667,7.70877835362777,-0.962138313038898
2176,8.75325,7.70266031064735,-1.05058968935265
2177,8.84016666666667,7.69624269343354,-1.14392397323313
2178,9.0285,7.68958073986319,-1.33891926013681
2179,9.28425,7.68274061744927,-1.60150938255073
2180,9.61933333333333,7.67579942334079,-1.94353390999254
2181,9.95925,7.66884518432289,-2.29040481567711
2182,10.1918333333333,7.66197685681677,-2.52985647651653
2183,10.31125,7.65530432687972,-2.65594567312028
2184,10.2816666666667,7.64894841020511,-2.63271825646159
2185,10.0825833333333,7.6430408521224,-2.4395424812109
2186,9.72883333333333,7.63772432759716,-2.09110900573617
2187,9.33083333333333,7.633152441231,-1.69768089210233
2188,8.94491666666667,7.62948972726166,-1.31542693940501
2189,8.64108333333333,7.6268824920496,-1.01420084128373
2190,8.48516666666667,7.62464683724278,-0.860519829423885
2191,8.42875,7.62241493503837,-0.806335064961631
2192,8.42175,7.62017167800775,-0.801578321992252
2193,8.46708333333333,7.61790326670479,-0.849180066628541
2194,8.5215,7.61559720966584,-0.905902790334165
2195,8.54516666666667,7.61324232340971,-0.931924343256961
2196,8.60141666666667,7.6108287324377,-0.990587934228967
2197,8.63883333333333,7.60834786923359,-1.03048546409974
2198,8.63025,7.6057924742636,-1.0244575257364
